analysis Fp 100;150;200, baseline, 2026-04-13 15_11_03.scan
Wavelength ( nm );Absorbance
346,746666667; 0,5205554962156157
346,32; 0,48398903012245598
345,893333333; 0,43020340800313894
345,466666667; 0,48123428225527209
345,04; 0,49899545311890747
344,613333333; 0,43278837203946963
344,186666667; 0,37600430846271704
343,76; 0,47621646523476224
343,333333333; 0,47722771763806204
342,906666667; 0,48530915379480216
342,48; 0,40847304463442113
342,053333333; 0,50328654050803456
341,626666667; 0,46307909488666094
341,2; 0,44279986619929501
340,773333333; 0,40895754098939263
340,346666667; 0,48922047019023107
339,92; 0,51972311735118326
339,493333333; 0,46024376153894769
339,066666667; 0,37491530180048005
338,64; 0,4926523566244751
338,213333333; 0,47127407789212011
337,786666667; 0,44069010019260241
337,36; 0,37041881680527172
336,933333333; 0,43338155746476487
336,506666667; 0,46034500002844891
336,08; 0,43401950597735622
335,653333333; 0,38924840092688345
335,226666667; 0,43714055418966352
334,8; 0,4341875314710224
334,373333333; 0,3974525928495381
333,946666667; 0,36657351255422088
333,52; 0,37490683794070651
333,093333333; 0,45322927832567517
332,666666667; 0,39583635330165506
332,24; 0,34043353796043285
331,813333333; 0,39991459250453132
331,386666667; 0,40459787845598433
330,96; 0,38405525684322028
330,533333333; 0,3298528194428833
330,106666667; 0,35084924101858128
329,68; 0,39465680718401341
329,253333333; 0,36311155557595687
328,826666667; 0,30680444836653886
328,4; 0,36404755711565523
327,973333333; 0,37942862510681802
327,546666667; 0,38040539622267866
327,12; 0,32072606682791566
326,693333333; 0,3419823050500404
326,266666667; 0,36362734436966948
325,84; 0,33077350258813504
325,413333333; 0,31019690632839758
324,986666667; 0,33966678380980186
324,56; 0,36026987433430702
324,133333333; 0,35610100626913538
323,706666667; 0,30906325578700217
323,28; 0,3247278928758508
322,853333333; 0,35113015770901679
322,426666667; 0,33598843216868735
322; 0,29654768109340957
321,573333333; 0,32449552416812694
321,146666667; 0,34071964025490431
320,72; 0,33060577511741235
320,293333333; 0,26520654559161572
319,866666667; 0,30292946100256962
319,44; 0,33405318856232469
319,013333333; 0,32435473799681958
318,586666667; 0,29100811481479383
318,16; 0,29604324698468293
317,733333333; 0,32452332973486087
317,306666667; 0,33267155289607175
316,88; 0,27319955825817527
316,453333333; 0,28968602418929867
316,026666667; 0,33184707164736832
315,6; 0,29352179169652887
315,173333333; 0,29085120558741873
314,746666667; 0,29525220394145441
314,32; 0,31014999747282501
313,893333333; 0,3186033368108277
313,466666667; 0,2861288487911271
313,04; 0,28675258159663392
312,613333333; 0,32215481996531442
312,186666667; 0,31570208072628381
311,76; 0,27016374468825916
311,333333333; 0,30033367872251815
310,906666667; 0,31863474845879863
310,48; 0,31009724736197125
310,053333333; 0,28829395771034849
309,626666667; 0,29933419823668816
309,2; 0,3286598026752981
308,773333333; 0,33536019921271232
308,346666667; 0,29379749298111391
307,92; 0,31409731507316963
307,493333333; 0,33467993140237046
307,066666667; 0,35591036081270139
306,64; 0,29903769493133125
306,213333333; 0,33798980712906052
305,786666667; 0,35761621594420023
305,36; 0,34597849845872464
304,933333333; 0,32846188545226074
304,506666667; 0,32721737027194497
304,08; 0,36057806015036509
303,653333333; 0,38838544487911897
303,226666667; 0,33585834503195805
302,8; 0,36335131526004122
302,373333333; 0,37705618143087494
301,946666667; 0,38434565067271087
301,52; 0,35910820961004314
301,093333333; 0,36633804440514001
300,666666667; 0,38559556007397888
300,24; 0,40140312909753745
